product_id,product_name,category,supplier_id,spoilage_sensitivity,supplier_score
BAK_CRO_725,Croissants,Bakery,SUPPLIER_14,0.5,6
PRO_BER_603,Berries,Produce,SUPPLIER_20,0.6,9
PRO_BER_596,Berries,Produce,SUPPLIER_18,0.6,8
REA_SAN_352,Sandwiches,Ready_to_Eat,SUPPLIER_14,0.9,6
PRO_TOM_421,Tomatoes,Produce,SUPPLIER_20,0.6,9
SEA_SHR_206,Shrimp,Seafood,SUPPLIER_02,0.95,7
PHA_VAC_605,Vaccines,Pharmaceuticals,SUPPLIER_13,0.85,10
MEA_GRO_218,Ground Beef,Meat,SUPPLIER_10,0.9,8
REA_SUS_120,Sushi,Ready_to_Eat,SUPPLIER_07,0.9,9
REA_SUS_714,Sushi,Ready_to_Eat,SUPPLIER_03,0.9,9
SEA_TIL_597,Tilapia,Seafood,SUPPLIER_15,0.95,6
BAK_PAS_318,Pastries,Bakery,SUPPLIER_09,0.5,8
FRO_FRO_730,Frozen Dinners,Frozen_Meals,SUPPLIER_07,0.3,9
BAK_DON_419,Donuts,Bakery,SUPPLIER_15,0.5,6
MEA_GRO_421,Ground Beef,Meat,SUPPLIER_08,0.9,9
FRO_PIZ_248,Pizza,Frozen_Meals,SUPPLIER_12,0.3,6
DEL_SAL_177,Salami,Deli,SUPPLIER_13,0.75,10
PHA_PRO_345,Probiotics,Pharmaceuticals,SUPPLIER_05,0.85,10
SEA_LOB_990,Lobster,Seafood,SUPPLIER_05,0.95,10
DEL_TUR_596,Turkey Slices,Deli,SUPPLIER_07,0.75,9
MEA_CHI_802,Chicken,Meat,SUPPLIER_11,0.9,6
BAK_PAS_419,Pastries,Bakery,SUPPLIER_09,0.5,8
DEL_SAL_391,Salami,Deli,SUPPLIER_03,0.75,9
DEL_SAL_737,Salami,Deli,SUPPLIER_11,0.75,6
BAK_CRO_758,Croissants,Bakery,SUPPLIER_04,0.5,9
REA_SAN_760,Sandwiches,Ready_to_Eat,SUPPLIER_12,0.9,6
BAK_CRO_224,Croissants,Bakery,SUPPLIER_13,0.5,10
DEL_HAM_981,Ham,Deli,SUPPLIER_08,0.75,9
BEV_FRE_816,Fresh Juice,Beverages,SUPPLIER_01,0.4,7
DEL_TUR_338,Turkey Slices,Deli,SUPPLIER_09,0.75,8
MEA_BEE_201,Beef,Meat,SUPPLIER_09,0.9,8
SEA_COD_241,Cod,Seafood,SUPPLIER_11,0.95,6
REA_SAL_362,Salads,Ready_to_Eat,SUPPLIER_14,0.9,6
MEA_GRO_950,Ground Beef,Meat,SUPPLIER_08,0.9,9
BAK_BRE_362,Bread,Bakery,SUPPLIER_12,0.5,6
BAK_DON_581,Donuts,Bakery,SUPPLIER_12,0.5,6
BEV_COL_422,Cold Brew Coffee,Beverages,SUPPLIER_02,0.4,7
REA_SAN_137,Sandwiches,Ready_to_Eat,SUPPLIER_14,0.9,6
MEA_LAM_226,Lamb,Meat,SUPPLIER_02,0.9,7
BEV_KOM_236,Kombucha,Beverages,SUPPLIER_09,0.4,8
PRO_TOM_914,Tomatoes,Produce,SUPPLIER_10,0.6,8
SEA_CRA_294,Crab,Seafood,SUPPLIER_11,0.95,6
SEA_TUN_497,Tuna,Seafood,SUPPLIER_01,0.95,7
SEA_TUN_429,Tuna,Seafood,SUPPLIER_05,0.95,10
DEL_DIP_873,Dips,Deli,SUPPLIER_13,0.75,10
DEL_PRE_392,Prepared Salads,Deli,SUPPLIER_12,0.75,6
REA_FRE_956,Fresh Pasta,Ready_to_Eat,SUPPLIER_01,0.9,7
MEA_SAU_227,Sausages,Meat,SUPPLIER_03,0.9,9
MEA_GRO_249,Ground Beef,Meat,SUPPLIER_05,0.9,10
BAK_BRE_697,Bread,Bakery,SUPPLIER_11,0.5,6
SEA_CRA_590,Crab,Seafood,SUPPLIER_11,0.95,6
MEA_GRO_317,Ground Beef,Meat,SUPPLIER_11,0.9,6
PRO_BAN_675,Bananas,Produce,SUPPLIER_01,0.6,7
SEA_COD_739,Cod,Seafood,SUPPLIER_15,0.95,6
BAK_PAS_838,Pastries,Bakery,SUPPLIER_13,0.5,10
PRO_AVO_249,Avocados,Produce,SUPPLIER_12,0.6,6
DEL_DIP_108,Dips,Deli,SUPPLIER_01,0.75,7
PHA_INS_276,Insulin,Pharmaceuticals,SUPPLIER_20,0.85,9
PHA_PRO_532,Probiotics,Pharmaceuticals,SUPPLIER_05,0.85,10
DAI_SOU_597,Sour Cream,Dairy,SUPPLIER_09,0.7,8
REA_SAL_703,Salads,Ready_to_Eat,SUPPLIER_19,0.9,10
DAI_SOU_209,Sour Cream,Dairy,SUPPLIER_18,0.7,8
MEA_TUR_941,Turkey,Meat,SUPPLIER_07,0.9,9
SEA_LOB_643,Lobster,Seafood,SUPPLIER_16,0.95,10
MEA_CHI_271,Chicken,Meat,SUPPLIER_18,0.9,8
BEV_COL_402,Cold Brew Coffee,Beverages,SUPPLIER_18,0.4,8
PHA_PRO_691,Probiotics,Pharmaceuticals,SUPPLIER_10,0.85,8
PRO_BAN_213,Bananas,Produce,SUPPLIER_14,0.6,6
DAI_CHE_147,Cheese,Dairy,SUPPLIER_18,0.7,8
PHA_PRO_834,Probiotics,Pharmaceuticals,SUPPLIER_13,0.85,10
BAK_BAG_790,Bagels,Bakery,SUPPLIER_04,0.5,9
BEV_KOM_960,Kombucha,Beverages,SUPPLIER_08,0.4,9
REA_SOU_479,Soups,Ready_to_Eat,SUPPLIER_03,0.9,9
SEA_CRA_238,Crab,Seafood,SUPPLIER_14,0.95,6
BEV_KOM_511,Kombucha,Beverages,SUPPLIER_18,0.4,8
PRO_BER_239,Berries,Produce,SUPPLIER_20,0.6,9
REA_WRA_512,Wraps,Ready_to_Eat,SUPPLIER_09,0.9,8
PHA_EYE_228,Eye Drops,Pharmaceuticals,SUPPLIER_08,0.85,9
SEA_COD_563,Cod,Seafood,SUPPLIER_09,0.95,8
FRO_FRO_695,Frozen Desserts,Frozen_Meals,SUPPLIER_04,0.3,9
DAI_SOU_399,Sour Cream,Dairy,SUPPLIER_18,0.7,8
DEL_PRE_635,Prepared Salads,Deli,SUPPLIER_19,0.75,10
REA_FRE_130,Fresh Pasta,Ready_to_Eat,SUPPLIER_19,0.9,10
REA_SOU_380,Soups,Ready_to_Eat,SUPPLIER_09,0.9,8
FRO_ICE_557,Ice Cream,Frozen_Meals,SUPPLIER_05,0.3,10
PRO_LET_465,Lettuce,Produce,SUPPLIER_18,0.6,8
DAI_BUT_855,Butter,Dairy,SUPPLIER_12,0.7,6
BAK_BRE_418,Bread,Bakery,SUPPLIER_10,0.5,8
MEA_BEE_571,Beef,Meat,SUPPLIER_11,0.9,6
SEA_COD_372,Cod,Seafood,SUPPLIER_11,0.95,6
DAI_SOU_320,Sour Cream,Dairy,SUPPLIER_05,0.7,10
MEA_LAM_925,Lamb,Meat,SUPPLIER_05,0.9,10
MEA_CHI_779,Chicken,Meat,SUPPLIER_15,0.9,6
SEA_CRA_301,Crab,Seafood,SUPPLIER_09,0.95,8
BAK_DON_547,Donuts,Bakery,SUPPLIER_20,0.5,9
MEA_BEE_607,Beef,Meat,SUPPLIER_06,0.9,8
PHA_INS_512,Insulin,Pharmaceuticals,SUPPLIER_07,0.85,9
BEV_SMO_978,Smoothies,Beverages,SUPPLIER_06,0.4,8
FRO_PIZ_222,Pizza,Frozen_Meals,SUPPLIER_10,0.3,8
MEA_POR_605,Pork,Meat,SUPPLIER_01,0.9,7
BAK_BAG_665,Bagels,Bakery,SUPPLIER_03,0.5,9
FRO_FRO_799,Frozen Dinners,Frozen_Meals,SUPPLIER_08,0.3,9
BEV_KOM_434,Kombucha,Beverages,SUPPLIER_07,0.4,9
PRO_APP_195,Apples,Produce,SUPPLIER_14,0.6,6
PHA_INS_269,Insulin,Pharmaceuticals,SUPPLIER_19,0.85,10
BEV_MIL_443,Milk Alternatives,Beverages,SUPPLIER_01,0.4,7
FRO_PIZ_832,Pizza,Frozen_Meals,SUPPLIER_05,0.3,10
DEL_TUR_783,Turkey Slices,Deli,SUPPLIER_12,0.75,6
PRO_APP_247,Apples,Produce,SUPPLIER_15,0.6,6
PRO_TOM_726,Tomatoes,Produce,SUPPLIER_11,0.6,6
PHA_PRO_609,Probiotics,Pharmaceuticals,SUPPLIER_06,0.85,8
SEA_TUN_126,Tuna,Seafood,SUPPLIER_09,0.95,8
DAI_CRE_641,Cream,Dairy,SUPPLIER_19,0.7,10
BEV_COL_379,Cold Brew Coffee,Beverages,SUPPLIER_16,0.4,10
PRO_BAN_454,Bananas,Produce,SUPPLIER_14,0.6,6
REA_FRE_428,Fresh Pasta,Ready_to_Eat,SUPPLIER_18,0.9,8
FRO_FRO_431,Frozen Vegetables,Frozen_Meals,SUPPLIER_01,0.3,7
DAI_BUT_321,Butter,Dairy,SUPPLIER_11,0.7,6
FRO_ICE_564,Ice Cream,Frozen_Meals,SUPPLIER_17,0.3,9
REA_SAN_972,Sandwiches,Ready_to_Eat,SUPPLIER_03,0.9,9
DEL_TUR_883,Turkey Slices,Deli,SUPPLIER_11,0.75,6
MEA_TUR_560,Turkey,Meat,SUPPLIER_16,0.9,10
REA_FRE_456,Fresh Pasta,Ready_to_Eat,SUPPLIER_18,0.9,8
DEL_TUR_236,Turkey Slices,Deli,SUPPLIER_03,0.75,9
REA_WRA_907,Wraps,Ready_to_Eat,SUPPLIER_03,0.9,9
FRO_FRO_187,Frozen Desserts,Frozen_Meals,SUPPLIER_03,0.3,9
FRO_FRO_686,Frozen Dinners,Frozen_Meals,SUPPLIER_01,0.3,7
PHA_VAC_893,Vaccines,Pharmaceuticals,SUPPLIER_20,0.85,9
DEL_PRE_359,Prepared Salads,Deli,SUPPLIER_18,0.75,8
DEL_DIP_703,Dips,Deli,SUPPLIER_06,0.75,8
SEA_SHR_236,Shrimp,Seafood,SUPPLIER_14,0.95,6
DEL_DIP_255,Dips,Deli,SUPPLIER_16,0.75,10
REA_SAL_573,Salads,Ready_to_Eat,SUPPLIER_20,0.9,9
DEL_HUM_292,Hummus,Deli,SUPPLIER_07,0.75,9
SEA_TIL_964,Tilapia,Seafood,SUPPLIER_05,0.95,10
BAK_PAS_787,Pastries,Bakery,SUPPLIER_01,0.5,7
SEA_SAL_342,Salmon,Seafood,SUPPLIER_18,0.95,8
SEA_CRA_225,Crab,Seafood,SUPPLIER_07,0.95,9
BEV_MIL_148,Milk Alternatives,Beverages,SUPPLIER_11,0.4,6
PHA_ANT_704,Antibiotics,Pharmaceuticals,SUPPLIER_19,0.85,10
BAK_DON_614,Donuts,Bakery,SUPPLIER_09,0.5,8
PRO_GRA_553,Grapes,Produce,SUPPLIER_19,0.6,10
REA_FRE_815,Fresh Pasta,Ready_to_Eat,SUPPLIER_02,0.9,7
BAK_BAG_124,Bagels,Bakery,SUPPLIER_01,0.5,7
SEA_TIL_252,Tilapia,Seafood,SUPPLIER_16,0.95,10
PRO_LET_423,Lettuce,Produce,SUPPLIER_14,0.6,6
MEA_POR_936,Pork,Meat,SUPPLIER_05,0.9,10
FRO_FRO_278,Frozen Vegetables,Frozen_Meals,SUPPLIER_17,0.3,9
PRO_AVO_331,Avocados,Produce,SUPPLIER_18,0.6,8
SEA_SHR_477,Shrimp,Seafood,SUPPLIER_17,0.95,9
MEA_SAU_961,Sausages,Meat,SUPPLIER_05,0.9,10
DAI_BUT_576,Butter,Dairy,SUPPLIER_02,0.7,7
FRO_ICE_166,Ice Cream,Frozen_Meals,SUPPLIER_04,0.3,9
DEL_SAL_968,Salami,Deli,SUPPLIER_03,0.75,9
DAI_COT_606,Cottage Cheese,Dairy,SUPPLIER_17,0.7,9
MEA_GRO_461,Ground Beef,Meat,SUPPLIER_15,0.9,6
MEA_BEE_128,Beef,Meat,SUPPLIER_10,0.9,8
DAI_CRE_409,Cream,Dairy,SUPPLIER_10,0.7,8
DEL_SAL_586,Salami,Deli,SUPPLIER_10,0.75,8
DAI_YOG_797,Yogurt,Dairy,SUPPLIER_12,0.7,6
SEA_COD_809,Cod,Seafood,SUPPLIER_10,0.95,8
MEA_SAU_862,Sausages,Meat,SUPPLIER_10,0.9,8
PHA_BIO_567,Biologics,Pharmaceuticals,SUPPLIER_10,0.85,8
DEL_TUR_223,Turkey Slices,Deli,SUPPLIER_20,0.75,9
PHA_INS_791,Insulin,Pharmaceuticals,SUPPLIER_16,0.85,10
SEA_CRA_464,Crab,Seafood,SUPPLIER_01,0.95,7
SEA_LOB_863,Lobster,Seafood,SUPPLIER_15,0.95,6
SEA_CRA_308,Crab,Seafood,SUPPLIER_19,0.95,10
MEA_LAM_162,Lamb,Meat,SUPPLIER_08,0.9,9
REA_SUS_902,Sushi,Ready_to_Eat,SUPPLIER_18,0.9,8
SEA_CRA_806,Crab,Seafood,SUPPLIER_02,0.95,7
BAK_BAG_898,Bagels,Bakery,SUPPLIER_17,0.5,9
BEV_FRE_723,Fresh Juice,Beverages,SUPPLIER_08,0.4,9
BAK_DON_382,Donuts,Bakery,SUPPLIER_18,0.5,8
REA_WRA_389,Wraps,Ready_to_Eat,SUPPLIER_18,0.9,8
BAK_PAS_488,Pastries,Bakery,SUPPLIER_01,0.5,7
REA_WRA_594,Wraps,Ready_to_Eat,SUPPLIER_02,0.9,7
REA_SUS_769,Sushi,Ready_to_Eat,SUPPLIER_01,0.9,7
PRO_LET_932,Lettuce,Produce,SUPPLIER_13,0.6,10
DEL_PRE_732,Prepared Salads,Deli,SUPPLIER_12,0.75,6
PHA_INS_451,Insulin,Pharmaceuticals,SUPPLIER_10,0.85,8
BEV_FRE_256,Fresh Juice,Beverages,SUPPLIER_19,0.4,10
MEA_GRO_207,Ground Beef,Meat,SUPPLIER_14,0.9,6
DAI_YOG_980,Yogurt,Dairy,SUPPLIER_12,0.7,6
DEL_SAL_194,Salami,Deli,SUPPLIER_03,0.75,9
BEV_MIL_780,Milk Alternatives,Beverages,SUPPLIER_05,0.4,10
BAK_DON_302,Donuts,Bakery,SUPPLIER_09,0.5,8
REA_FRE_784,Fresh Pasta,Ready_to_Eat,SUPPLIER_01,0.9,7
BAK_BAG_911,Bagels,Bakery,SUPPLIER_13,0.5,10
PHA_ANT_224,Antibiotics,Pharmaceuticals,SUPPLIER_01,0.85,7
REA_SAL_365,Salads,Ready_to_Eat,SUPPLIER_16,0.9,10
DEL_DIP_460,Dips,Deli,SUPPLIER_11,0.75,6
SEA_TUN_733,Tuna,Seafood,SUPPLIER_06,0.95,8
PHA_PRO_807,Probiotics,Pharmaceuticals,SUPPLIER_19,0.85,10
BEV_FRE_594,Fresh Juice,Beverages,SUPPLIER_04,0.4,9
BAK_CAK_151,Cakes,Bakery,SUPPLIER_07,0.5,9
PHA_ANT_859,Antibiotics,Pharmaceuticals,SUPPLIER_02,0.85,7
FRO_FRO_162,Frozen Vegetables,Frozen_Meals,SUPPLIER_10,0.3,8
MEA_TUR_570,Turkey,Meat,SUPPLIER_14,0.9,6
PRO_BAN_903,Bananas,Produce,SUPPLIER_16,0.6,10
BEV_MIL_236,Milk Alternatives,Beverages,SUPPLIER_11,0.4,6
PRO_GRA_840,Grapes,Produce,SUPPLIER_04,0.6,9
PHA_PRO_590,Probiotics,Pharmaceuticals,SUPPLIER_02,0.85,7
SEA_SAL_769,Salmon,Seafood,SUPPLIER_10,0.95,8
SEA_TIL_550,Tilapia,Seafood,SUPPLIER_19,0.95,10
REA_SUS_754,Sushi,Ready_to_Eat,SUPPLIER_05,0.9,10
BAK_PAS_233,Pastries,Bakery,SUPPLIER_15,0.5,6
SEA_SAL_719,Salmon,Seafood,SUPPLIER_02,0.95,7
BEV_COL_394,Cold Brew Coffee,Beverages,SUPPLIER_09,0.4,8
REA_SUS_200,Sushi,Ready_to_Eat,SUPPLIER_02,0.9,7
SEA_TIL_884,Tilapia,Seafood,SUPPLIER_16,0.95,10
BEV_MIL_843,Milk Alternatives,Beverages,SUPPLIER_20,0.4,9
BEV_KOM_790,Kombucha,Beverages,SUPPLIER_08,0.4,9
DAI_CRE_121,Cream,Dairy,SUPPLIER_08,0.7,9
PRO_AVO_898,Avocados,Produce,SUPPLIER_12,0.6,6
DEL_SAL_697,Salami,Deli,SUPPLIER_11,0.75,6
PRO_BER_508,Berries,Produce,SUPPLIER_20,0.6,9
DEL_HAM_683,Ham,Deli,SUPPLIER_05,0.75,10
DAI_CHE_961,Cheese,Dairy,SUPPLIER_14,0.7,6
DAI_COT_955,Cottage Cheese,Dairy,SUPPLIER_05,0.7,10
BEV_FRE_399,Fresh Juice,Beverages,SUPPLIER_13,0.4,10
BEV_SMO_308,Smoothies,Beverages,SUPPLIER_05,0.4,10
PHA_BIO_392,Biologics,Pharmaceuticals,SUPPLIER_01,0.85,7
SEA_SAL_104,Salmon,Seafood,SUPPLIER_06,0.95,8
BEV_FRE_593,Fresh Juice,Beverages,SUPPLIER_11,0.4,6
PRO_AVO_981,Avocados,Produce,SUPPLIER_13,0.6,10
PRO_GRA_119,Grapes,Produce,SUPPLIER_17,0.6,9
PRO_AVO_916,Avocados,Produce,SUPPLIER_06,0.6,8
MEA_GRO_960,Ground Beef,Meat,SUPPLIER_20,0.9,9
BAK_BRE_851,Bread,Bakery,SUPPLIER_11,0.5,6
PRO_BER_379,Berries,Produce,SUPPLIER_14,0.6,6
DAI_SOU_246,Sour Cream,Dairy,SUPPLIER_01,0.7,7
PRO_BAN_172,Bananas,Produce,SUPPLIER_14,0.6,6
REA_SOU_934,Soups,Ready_to_Eat,SUPPLIER_05,0.9,10
BEV_MIL_326,Milk Alternatives,Beverages,SUPPLIER_08,0.4,9
REA_SOU_150,Soups,Ready_to_Eat,SUPPLIER_02,0.9,7
PRO_BER_832,Berries,Produce,SUPPLIER_02,0.6,7
DEL_SAL_610,Salami,Deli,SUPPLIER_10,0.75,8
DAI_MIL_181,Milk,Dairy,SUPPLIER_15,0.7,6
BAK_CAK_293,Cakes,Bakery,SUPPLIER_02,0.5,7
SEA_LOB_421,Lobster,Seafood,SUPPLIER_11,0.95,6
BEV_FRE_930,Fresh Juice,Beverages,SUPPLIER_03,0.4,9
DEL_HAM_254,Ham,Deli,SUPPLIER_13,0.75,10
SEA_COD_855,Cod,Seafood,SUPPLIER_03,0.95,9
BEV_COL_703,Cold Brew Coffee,Beverages,SUPPLIER_16,0.4,10
PHA_INS_528,Insulin,Pharmaceuticals,SUPPLIER_17,0.85,9
DEL_DIP_983,Dips,Deli,SUPPLIER_10,0.75,8
DEL_PRE_201,Prepared Salads,Deli,SUPPLIER_03,0.75,9
REA_SUS_662,Sushi,Ready_to_Eat,SUPPLIER_01,0.9,7
PRO_APP_228,Apples,Produce,SUPPLIER_05,0.6,10
DEL_HAM_544,Ham,Deli,SUPPLIER_16,0.75,10
MEA_GRO_544,Ground Beef,Meat,SUPPLIER_07,0.9,9
PHA_EYE_641,Eye Drops,Pharmaceuticals,SUPPLIER_11,0.85,6
DAI_SOU_924,Sour Cream,Dairy,SUPPLIER_11,0.7,6
MEA_GRO_521,Ground Beef,Meat,SUPPLIER_03,0.9,9
MEA_SAU_704,Sausages,Meat,SUPPLIER_13,0.9,10
DEL_HAM_837,Ham,Deli,SUPPLIER_04,0.75,9
MEA_GRO_926,Ground Beef,Meat,SUPPLIER_04,0.9,9
PHA_BIO_803,Biologics,Pharmaceuticals,SUPPLIER_05,0.85,10
PHA_VAC_650,Vaccines,Pharmaceuticals,SUPPLIER_09,0.85,8
PRO_GRA_949,Grapes,Produce,SUPPLIER_06,0.6,8
REA_SOU_116,Soups,Ready_to_Eat,SUPPLIER_16,0.9,10
BEV_FRE_399,Fresh Juice,Beverages,SUPPLIER_17,0.4,9
DEL_DIP_889,Dips,Deli,SUPPLIER_07,0.75,9
MEA_CHI_830,Chicken,Meat,SUPPLIER_04,0.9,9
BAK_BRE_250,Bread,Bakery,SUPPLIER_11,0.5,6
REA_SAN_901,Sandwiches,Ready_to_Eat,SUPPLIER_18,0.9,8
PHA_BIO_947,Biologics,Pharmaceuticals,SUPPLIER_10,0.85,8
BAK_BRE_851,Bread,Bakery,SUPPLIER_06,0.5,8
SEA_LOB_324,Lobster,Seafood,SUPPLIER_17,0.95,9
DAI_COT_360,Cottage Cheese,Dairy,SUPPLIER_09,0.7,8
BAK_BRE_549,Bread,Bakery,SUPPLIER_05,0.5,10
MEA_LAM_815,Lamb,Meat,SUPPLIER_13,0.9,10
DEL_PRE_404,Prepared Salads,Deli,SUPPLIER_19,0.75,10
FRO_FRO_175,Frozen Dinners,Frozen_Meals,SUPPLIER_13,0.3,10
SEA_TIL_103,Tilapia,Seafood,SUPPLIER_05,0.95,10
DEL_SAL_414,Salami,Deli,SUPPLIER_16,0.75,10
PHA_BIO_104,Biologics,Pharmaceuticals,SUPPLIER_16,0.85,10
BAK_BRE_404,Bread,Bakery,SUPPLIER_05,0.5,10
BAK_BAG_588,Bagels,Bakery,SUPPLIER_08,0.5,9
PHA_ANT_767,Antibiotics,Pharmaceuticals,SUPPLIER_01,0.85,7
REA_WRA_268,Wraps,Ready_to_Eat,SUPPLIER_17,0.9,9
DEL_PRE_639,Prepared Salads,Deli,SUPPLIER_19,0.75,10
PRO_GRA_376,Grapes,Produce,SUPPLIER_06,0.6,8
BEV_COL_345,Cold Brew Coffee,Beverages,SUPPLIER_13,0.4,10
FRO_FRO_698,Frozen Desserts,Frozen_Meals,SUPPLIER_06,0.3,8
DEL_SAL_999,Salami,Deli,SUPPLIER_01,0.75,7
BEV_FRE_340,Fresh Juice,Beverages,SUPPLIER_14,0.4,6
PHA_PRO_668,Probiotics,Pharmaceuticals,SUPPLIER_04,0.85,9
PHA_BIO_364,Biologics,Pharmaceuticals,SUPPLIER_01,0.85,7
SEA_SHR_753,Shrimp,Seafood,SUPPLIER_11,0.95,6
DAI_COT_705,Cottage Cheese,Dairy,SUPPLIER_18,0.7,8
DAI_CHE_794,Cheese,Dairy,SUPPLIER_10,0.7,8
PHA_EYE_204,Eye Drops,Pharmaceuticals,SUPPLIER_13,0.85,10
DAI_MIL_274,Milk,Dairy,SUPPLIER_10,0.7,8
PRO_LET_337,Lettuce,Produce,SUPPLIER_15,0.6,6
SEA_LOB_842,Lobster,Seafood,SUPPLIER_03,0.95,9
PRO_APP_190,Apples,Produce,SUPPLIER_03,0.6,9
BEV_COL_860,Cold Brew Coffee,Beverages,SUPPLIER_17,0.4,9
DEL_TUR_371,Turkey Slices,Deli,SUPPLIER_12,0.75,6
DEL_HAM_237,Ham,Deli,SUPPLIER_15,0.75,6
DEL_DIP_407,Dips,Deli,SUPPLIER_03,0.75,9
MEA_LAM_619,Lamb,Meat,SUPPLIER_14,0.9,6
BEV_COL_826,Cold Brew Coffee,Beverages,SUPPLIER_14,0.4,6
REA_SAN_932,Sandwiches,Ready_to_Eat,SUPPLIER_18,0.9,8
REA_SAN_437,Sandwiches,Ready_to_Eat,SUPPLIER_03,0.9,9
BEV_FRE_306,Fresh Juice,Beverages,SUPPLIER_03,0.4,9
FRO_PIZ_257,Pizza,Frozen_Meals,SUPPLIER_15,0.3,6
SEA_CRA_978,Crab,Seafood,SUPPLIER_19,0.95,10
SEA_SHR_551,Shrimp,Seafood,SUPPLIER_16,0.95,10
PHA_ANT_528,Antibiotics,Pharmaceuticals,SUPPLIER_05,0.85,10
SEA_SHR_676,Shrimp,Seafood,SUPPLIER_01,0.95,7
DAI_SOU_709,Sour Cream,Dairy,SUPPLIER_15,0.7,6
MEA_TUR_286,Turkey,Meat,SUPPLIER_14,0.9,6
PRO_LET_499,Lettuce,Produce,SUPPLIER_11,0.6,6
DEL_TUR_466,Turkey Slices,Deli,SUPPLIER_09,0.75,8
MEA_LAM_659,Lamb,Meat,SUPPLIER_08,0.9,9
DEL_SAL_195,Salami,Deli,SUPPLIER_03,0.75,9
REA_WRA_919,Wraps,Ready_to_Eat,SUPPLIER_12,0.9,6
BAK_PAS_364,Pastries,Bakery,SUPPLIER_15,0.5,6
BAK_CAK_299,Cakes,Bakery,SUPPLIER_03,0.5,9
REA_SAN_323,Sandwiches,Ready_to_Eat,SUPPLIER_03,0.9,9
FRO_FRO_379,Frozen Dinners,Frozen_Meals,SUPPLIER_06,0.3,8
FRO_FRO_753,Frozen Dinners,Frozen_Meals,SUPPLIER_15,0.3,6
DEL_HAM_467,Ham,Deli,SUPPLIER_12,0.75,6
PRO_LET_502,Lettuce,Produce,SUPPLIER_11,0.6,6
MEA_CHI_448,Chicken,Meat,SUPPLIER_01,0.9,7
DEL_SAL_845,Salami,Deli,SUPPLIER_09,0.75,8
PHA_EYE_354,Eye Drops,Pharmaceuticals,SUPPLIER_04,0.85,9
REA_SAL_517,Salads,Ready_to_Eat,SUPPLIER_10,0.9,8
DAI_MIL_411,Milk,Dairy,SUPPLIER_09,0.7,8
PHA_EYE_290,Eye Drops,Pharmaceuticals,SUPPLIER_05,0.85,10
SEA_LOB_230,Lobster,Seafood,SUPPLIER_18,0.95,8
DAI_COT_221,Cottage Cheese,Dairy,SUPPLIER_09,0.7,8
REA_SOU_227,Soups,Ready_to_Eat,SUPPLIER_08,0.9,9
BEV_FRE_341,Fresh Juice,Beverages,SUPPLIER_09,0.4,8
PHA_PRO_417,Probiotics,Pharmaceuticals,SUPPLIER_04,0.85,9
BEV_SMO_442,Smoothies,Beverages,SUPPLIER_04,0.4,9
DEL_TUR_205,Turkey Slices,Deli,SUPPLIER_17,0.75,9
REA_FRE_548,Fresh Pasta,Ready_to_Eat,SUPPLIER_10,0.9,8
BEV_KOM_256,Kombucha,Beverages,SUPPLIER_20,0.4,9
REA_SAL_896,Salads,Ready_to_Eat,SUPPLIER_04,0.9,9
DEL_DIP_373,Dips,Deli,SUPPLIER_02,0.75,7
MEA_TUR_984,Turkey,Meat,SUPPLIER_02,0.9,7
DAI_MIL_566,Milk,Dairy,SUPPLIER_19,0.7,10
PHA_ANT_166,Antibiotics,Pharmaceuticals,SUPPLIER_17,0.85,9
BEV_FRE_153,Fresh Juice,Beverages,SUPPLIER_17,0.4,9
PRO_APP_772,Apples,Produce,SUPPLIER_19,0.6,10
DAI_CRE_817,Cream,Dairy,SUPPLIER_07,0.7,9
DAI_CRE_196,Cream,Dairy,SUPPLIER_01,0.7,7
PRO_GRA_670,Grapes,Produce,SUPPLIER_04,0.6,9
DAI_COT_285,Cottage Cheese,Dairy,SUPPLIER_09,0.7,8
SEA_TUN_709,Tuna,Seafood,SUPPLIER_10,0.95,8
FRO_FRO_684,Frozen Desserts,Frozen_Meals,SUPPLIER_08,0.3,9
DEL_HUM_672,Hummus,Deli,SUPPLIER_04,0.75,9
REA_SAN_332,Sandwiches,Ready_to_Eat,SUPPLIER_03,0.9,9
PRO_APP_147,Apples,Produce,SUPPLIER_12,0.6,6
BAK_MUF_794,Muffins,Bakery,SUPPLIER_02,0.5,7
MEA_BEE_775,Beef,Meat,SUPPLIER_15,0.9,6
REA_SOU_293,Soups,Ready_to_Eat,SUPPLIER_20,0.9,9
PHA_EYE_753,Eye Drops,Pharmaceuticals,SUPPLIER_20,0.85,9
BEV_KOM_307,Kombucha,Beverages,SUPPLIER_06,0.4,8
REA_WRA_975,Wraps,Ready_to_Eat,SUPPLIER_10,0.9,8
BEV_KOM_809,Kombucha,Beverages,SUPPLIER_11,0.4,6
PRO_LET_164,Lettuce,Produce,SUPPLIER_08,0.6,9
MEA_TUR_269,Turkey,Meat,SUPPLIER_03,0.9,9
MEA_CHI_886,Chicken,Meat,SUPPLIER_02,0.9,7
MEA_BEE_985,Beef,Meat,SUPPLIER_16,0.9,10
BEV_SMO_353,Smoothies,Beverages,SUPPLIER_12,0.4,6
BEV_KOM_209,Kombucha,Beverages,SUPPLIER_16,0.4,10
DEL_HAM_413,Ham,Deli,SUPPLIER_20,0.75,9
BAK_PAS_206,Pastries,Bakery,SUPPLIER_06,0.5,8
